objectid,subject,format,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,title,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8402400131,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,20715138,,U99,,712110,FRANK FORD MUSEUM SOCIETY,FRANK FORD MUSEUM SOCIETY INC,,,8654 TOWER DRIVE,LAUREL,MD,20723,20723,1507 ORTHODOX ST,PHILADELPHIA,PA,20723,20723,2157436030,HTTP://WWW.FRANKFORDHISTORICALSOCIETY.ORG/,FRANK FORD MUSEUM SOCIETY INC,201312,0,0,0,8654 TOWER DR,LAUREL,MD,200412,,,,,-75.0867,40.01565,2,2,1,42,101,1507 ORTHODOX ST,PHILADELPHIA,PA,20723,20723,1,0,0,0,0,0,0,,
8403800037,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,204257020,,A51,,712110,3D STREET GALLERY,3D STREET GALLERY,,,310 KITTSON AVE,GRAND FORKS,ND,62918,58201,45 NORTH 2ND STREET,PHILADELPHIA,PA,62918,62918,2156250993,HTTP://WWW.THETHIRDSTREETGALLERY.COM,3D STREET GALLERY,201412,0,0,0,310 KITTSON AVE,GRAND FORKS,ND,200612,,,,,-75.14338,39.95112,2,2,1,42,101,45 NORTH 2ND STREET,PHILADELPHIA,PA,62918,62918,1,0,0,1,0,0,0,,
8404200072,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,OLD CITY JEWISH ARTS CENTER,OLD CITY JEWISH ARTS CENTER,,,119 N 3RD ST,PHILADELPHIA,PA,19106,19106,,,,,,2159231222,HTTP://WWW.JEWISHARTCENTER.COM/CGI-SYS/SUSPENDEDPAGE.CGI,,,,,,,,,,,,,,-75.14503,39.95267,2,2,1,42,101,119 N 3RD ST,PHILADELPHIA,PA,19106,19106,0,0,0,1,0,0,0,,
8404200167,ZAW,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,INSECTARIUM,INSECTARIUM,,,8046 FRANKFORD AVE,PHILADELPHIA,PA,19136,19136,,,,,,2153359500,HTTP://INSECTARIUMINSTITUTE.COM/,,,,,,,,,,,,,,-75.02717,40.04221,2,2,1,42,101,8046 FRANKFORD AVE,PHILADELPHIA,PA,19136,19136,0,0,0,1,0,0,0,,
8404200194,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,222490682,ESTATE,C30,122938988,813312,GLEN FOERD ON THE DELAWARE,GLEN FOERD CONSERVATION CORP,,,5001 GRANT AVENUE,PHILADELPHIA,PA,19114,19114,,,,,,2156325330,HTTP://WWW.GLENFOERD.ORG,GLEN FOERD CONSERVATION CORP,201312,4,318500,311882,5001 GRANT AVE,PHILADELPHIA,PA,198603,,,,,-74.98141,40.05178,2,2,1,42,101,5001 GRANT AVE,PHILADELPHIA,PA,19114-3154,19114,1,1,0,0,0,0,0,,
8404200328,BOT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,200255533,,C42,,813410,HANSBERRY GARDEN & NATURE CENTER,HANSBERRY GARDEN & NATURE CENTER INC,,,123 WEST APSLEY STREET,PHILADELPHIA,PA,19144,19144,5150 WAYNE AVENUE,PHILADELPHIA,PA,19144,19144,,HTTP://HANSBERRYGARDEN.COM,HANSBERRY GARDEN & NATURE CENTER INC,201312,0,0,0,123 W APSLEY ST,PHILADELPHIA,PA,200407,,,,,-75.1695,40.02628,2,2,1,42,101,5150 WAYNE AVENUE,PHILADELPHIA,PA,19144,19144,1,0,0,0,0,0,0,,
8404200409,BOT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,222614286,,C41,957101645,712130,AWBURY ARBORETUM,AWBURY ARBORETUM ASSOCIATION INC,,,1 AWBURY RD,PHILADELPHIA,PA,19138-1505,19138,,,,,,2158492855,HTTP://AWBURY.ORG/,AWBURY ARBORETUM ASSOCIATION INC,201306,4,367246,367246,1 AWBURY RD,PHILADELPHIA,PA,198507,,,,,-75.16904,40.04854,2,2,1,42,101,1 AWBURY RD,PHILADELPHIA,PA,19138-1505,19138,1,1,1,1,0,0,0,,
8404200453,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231365388,,A51,8370419,712110,PHILADELPHIA MUSEUM OF ART,PHILADELPHIA MUSEUM OF ART,,,PO BOX 7646,PHILADELPHIA,PA,19101-7646,19101,2600 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19101-7646,19101,2157638100,HTTP://WWW.PHILAMUSEUM.ORG,PHILADELPHIA MUSEUM OF ART,201306,9,148647035,82564750,PO BOX 7646,PHILADELPHIA,PA,194310,,,,,-75.1794,39.96472,2,2,1,42,101,2600 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19101-7646,19101,1,1,1,0,0,0,0,,
8404200456,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231370501,PLANETARIUM,A25,1741859,712110,FRANKLIN INSTITUTE,FRANKLIN INSTITUTE,INCL: FELS PLANETARIUM,,222 N 20TH ST,PHILADELPHIA,PA,19103-1115,19103,,,,,,2154481200,HTTPS://WWW.FI.EDU/,FRANKLIN INSTITUTE,201312,8,46199859,35616050,222 N 20TH ST,PHILADELPHIA,PA,192812,,,,,-75.1724,39.95775,2,2,1,42,101,222 N 20TH ST,PHILADELPHIA,PA,19103-1115,19103,1,1,1,1,0,0,0,,
8404200563,CMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232109376,,A52,51304392,712110,PLEASE TOUCH MUSEUM,PLEASE TOUCH MUSEUM,,,4231 AVE OF THE REPUBLIC AVE,PHILADELPHIA,PA,19131-3719,19131,,,,,,2155813181,HTTP://WWW.PLEASETOUCHMUSEUM.ORG,PLEASE TOUCH MUSEUM,201309,8,21807887,9514220,4231 AVE OF THE REPUBLIC,PHILADELPHIA,PA,197911,,,,,-75.21214,39.97953,2,2,1,42,101,4231 AVE OF THE REPUBLIC,PHILADELPHIA,PA,19131-3719,19131,1,1,1,0,0,0,0,,
8404200571,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232121975,,A54,147018394,712110,WYCK HOUSE,WYCK ASSOCIATION,,,6026 GERMANTOWN AVE,PHILADELPHIA,PA,19144-2112,19144,,,,,,2158481690,,WYCK ASSOCIATION,201312,5,657624,371206,6026 GERMANTOWN AVE,PHILADELPHIA,PA,198008,,,,,-75.17869,40.03972,2,2,1,42,101,6026 GERMANTOWN AVE,PHILADELPHIA,PA,19144-2112,19144,1,1,0,1,0,0,0,,
8404200647,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232434447,,A54,183254432,712110,NATIONAL CONSTITUTION CENTER,NATIONAL CONSTITUTION CENTER,,,525 ARCH ST,PHILADELPHIA,PA,19106-1514,19106,,,,,,2154096600,HTTP://CONSTITUTIONCENTER.ORG/,NATIONAL CONSTITUTION CENTER,201409,8,24718196,22443988,525 ARCH ST,PHILADELPHIA,PA,198703,,,,,-75.14882,39.95271,2,2,1,42,101,525 ARCH ST,PHILADELPHIA,PA,19106-1514,19106,1,1,1,0,0,0,0,,
8404200749,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232778570,,A54,,712110,INSTITUTE FOR BIBLICAL AND SCIENTIFIC STUDIES,THE INSTITUTE FOR BIBLICAL AND SCIENTIFIC STUDIES,,,2424 E HAGERT ST,PHILADELPHIA,PA,19125-3031,19125,2424 E HAGERT ST,PHILADELPHIA,PA,19125-3031,19125,2154237374,,THE INSTITUTE FOR BIBLICAL AND SCIENTIFIC STUDIES,201312,3,45138,22057,2424 E HAGERT ST,PHILADELPHIA,PA,199504,,,,,-75.12335,39.97821,2,2,1,42,101,2424 E HAGERT ST,PHILADELPHIA,PA,19125-3031,19125,1,0,0,0,0,0,0,,
8404200963,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,236413814,,A54,20825734,712110,ATWATER KENT MUSEUM,ATWATER KENT MUSEUM,,,15 S 7TH ST,PHILADELPHIA,PA,19106-2313,19106,,,,,,2158431713,HTTP://WWW.PHILADELPHIAHISTORY.ORG,ATWATER KENT MUSEUM,,0,,,15 S 7TH ST,PHILADELPHIA,PA,198207,,,,,-75.15203,39.95035,2,2,1,42,101,15 S 7TH ST,PHILADELPHIA,PA,19106-2313,19106,1,1,1,1,0,0,0,,
8404201548,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,363258738,,A50,,712110,ROMANIAN FOLK ART MUSEUM,ROMANIAN FOLK ART MUSEUM,,,1606 SPRUCE STREET,PHILADELPHIA,PA,19103,19103,,,,,,,HTTP://ROMANIANCULTURE.US,ROMANIAN FOLK ART MUSEUM,201407,0,0,0,1606 SPRUCE STREET,PHILADELPHIA,PA,198405,,,,,-75.16842,39.94726,2,2,1,42,101,1606 SPRUCE STREET,PHILADELPHIA,PA,19103-6739,19103,1,0,0,1,0,0,0,,
8404201650,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,753235485,,A54,49440527,712110,MUSEUM OF NURSING HISTORY,MUSEUM OF NURSING HISTORY,MUSEUM OF NURSING HISTORY,,1900 W OLNEY AVENUE,PHILADELPHIA,PA,19141,19141,,,,,,2158314760,HTTP://WWW.NURSINGHISTORY.ORG,MUSEUM OF NURSING HISTORY,201412,0,0,0,1900 W OLNEY AVE,PHILADELPHIA,PA,201402,,,,,-75.15246,40.03947,2,2,1,42,101,1900 W OLNEY AVE,PHILADELPHIA,PA,19141-1108,19141,1,0,0,1,0,0,0,,
8404201693,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,WELLS FARGO HISTORY MUSEUM,WELLS FARGO HISTORY MUSEUM,,,123 SOUTH BROAD STREET,PHILADELPHIA,PA,10190,10190,123 SOUTH BROAD STREET,PHILADELPHIA,PA,10190,10190,2156706123,,,,,,,,,,,,,,,-75.1638,39.95065,2,2,1,42,101,123 SOUTH BROAD STREET,PHILADELPHIA,PA,10190,10190,0,0,0,0,1,0,0,,
8409401154,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232773714,,A54,,712120,MUSEUM OF THE AMERICAN REVOLUTION,NATIONAL CENTER FOR THE AMERICAN REVOLUTION,THE AMERICAN REVOLUTION CENTER,,123 CHESTNUT ST SUITE 401,PHILADELPHIA,PA,19106,19106,123 CHESTNUT ST SUITE 401,PHILADELPHIA,PA,19106,19106,,HTTP://WWW.AMREVMUSEUM.ORG,,,,,,,,,200301,,,,,-75.14361,39.94852,2,2,1,42,101,123 CHESTNUT ST SUITE 401,PHILADELPHIA,PA,19106,19106,0,0,0,0,1,0,0,,
8409500146,ZAW,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352298,,D50,75538157,712130,PHILADELPHIA ZOO,PHILADELPHIA ZOO,,,3400 WEST GIRARD AVENUE,PHILADELPHIA,PA,19104-1196,19104,3400 WEST GIRARD AVENUE,PHILADELPHIA,PA,19104-1196,19104,2152431100,HTTP://WWW.PHILADELPHIAZOO.ORG,ZOOLOGICAL SOCIETY OF PHILADELPHIA,201402,9,67543924,48422307,3400 W GIRARD AVE,PHILADELPHIA,PA,194210,,,,,-75.19549,39.97509,2,2,1,42,101,3400 WEST GIRARD AVENUE,PHILADELPHIA,PA,19104-1196,19104,1,0,0,0,0,0,0,AZA,
8409500590,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352685,,B43,42250712,611310,KUTZTOWN UNIVERSITY PLANETARIUM,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,,15200 KUTZTOWN ROAD,KUTZTOWN,PA,19530,19530,,,,,,6106834000,HTTP://WWW2.KUTZTOWN.EDU/ABOUT-KU/ADMINISTRATIVE-OFFICES/PLANETARIUM.HTM,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,201306,9,14857041004,0,3451 WALNUT ST RM 308,PHILADELPHIA,PA,194010,215062,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,-75.19276,39.95298,2,2,1,42,101,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104-6205,19104,1,0,0,0,0,1,0,,
8409500804,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,PLANETARIUM,PLANETARIUM,,,211 S COLUMBUS BLVD & WALNUT ST,PHILADELPHIA,PA,19106,19106,211 S COLUMBUS BLVD & WALNUT ST,PHILADELPHIA,PA,19106,19106,,HTTP://WWW.PHILLYSEAPORT.ORG,,,,,,,,,,,,,,-75.14765,39.94998,2,2,1,42,,211 S COLUMBUS BLVD & WALNUT ST,PHILADELPHIA,PA,19106,19106,0,0,0,0,1,0,0,IPS,
8409501097,NAT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352630,,B43,2604817,611310,ACADEMY OF NATURAL SCIENCES OF DREXEL UNIVERSITY,DREXEL UNIVERSITY,,,1900 BENJAMIN FRANKLIN PARKWAY,PHILADELPHIA,PA,19103,19103,,,,,,2152991000,HTTP://WWW.ANSP.ORG/,DREXEL UNIVERSITY,201306,9,1014902481,938599729,3201 ARCH ST STE 400,PHILADELPHIA,PA,192708,212054,DREXEL UNIVERSITY,PHILADELPHIA,PA,-75.18805,39.95789,2,2,1,42,101,3201 ARCH ST STE 400,PHILADELPHIA,PA,19104-2755,19104,1,0,0,0,0,1,0,,
8409501191,NAT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352685,,B43,42250712,611310,UNIVERSITY PENNSYLVANIA MUSEUM OF ARCHAEOLOGY AND ANTHROPOLOGY,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,,3260 SOUTH ST,PHILADELPHIA,PA,19104,19104,,,,,,2158984000,HTTP://WWW.PENN.MUSEUM/,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,201306,9,14857041004,0,3451 WALNUT ST RM 308,PHILADELPHIA,PA,194010,215062,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,-75.19276,39.95298,2,2,1,42,101,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104-6205,19104,1,0,0,0,0,1,0,,
8409501225,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352668,,,,611310,MARVIN SAMSON CENTER FOR THE HISTORY OF PHARMACY,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,,,600 SOUTH 43RD STREET,PHILADELPHIA,PA,19104,19104,,,,,,2155968721,HTTP://WWW.USCIENCES.EDU/MUSEUM/,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,201406,9,144323204,127844381,600 S 43RD ST,PHILADELPHIA,PA,198206,215132,UNIVERSITY OF THE SCIENCES,PHILADELPHIA,PA,-75.20704,39.94689,2,2,1,42,101,600 S 43RD ST,PHILADELPHIA,PA,19104-4495,19104,1,0,0,0,0,1,0,,
8409501244,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231365971,,B43,,611310,WEAVER HISTORICAL DENTAL MUSEUM,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,,,3223 NORTH BROAD STREET,PHILADELPHIA,PA,19140,19140,,,,,,2157072816,,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,201306,9,2148727000,1404695000,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,192608,216339,TEMPLE UNIVERSITY,PHILADELPHIA,PA,-75.14631,39.97592,2,2,1,42,101,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,19122-0000,19122,1,0,0,0,0,1,0,,
8409502356,BOT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352685,,B43,42250712,611310,MORRIS ARBORETUM OF THE UNIVERSITY OF PENNSLVANIA,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,,100 E NORTHWESTERN AVE,PHILADELPHIA,PA,19118,19118,,,,,,2152475777,,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,201306,9,14857041004,0,3451 WALNUT ST RM 308,PHILADELPHIA,PA,194010,215062,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,-75.19276,39.95298,2,2,1,42,101,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104-6205,19104,1,0,0,0,0,1,0,,
8409502794,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352685,,B43,42250712,611310,ARTHUR ROSS GALLERY,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,,34TH & SPRUCE STREET,PHILADELPHIA,PA,19104,19104,,,,,,,,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,201306,9,14857041004,0,3451 WALNUT ST RM 308,PHILADELPHIA,PA,194010,215062,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,-75.19276,39.95298,2,2,1,42,101,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104-6205,19104,1,0,0,0,0,1,0,,
8409502808,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352236,MULTIPLE GALLERIES,B5X,137677063,611310,GALLERIES AT MOORE COLLEGE OF ART AND DESIGN,MOORE COLLEGE OF ART AND DESIGN,,,20TH AND THE PARKWAY,PHILADELPHIA,PA,19103,19103,,,,,,,,MOORE COLLEGE OF ART AND DESIGN,201406,8,22682057,23400556,20TH STREET AND THE PARK,PHILADELPHIA,PA,193412,214148,MOORE COLLEGE OF ART AND DESIGN,PHILADELPHIA,PA,-75.17835,39.94712,2,2,1,42,,20TH STREET AND THE PARK,PHILADELPHIA,PA,19103-0000,19103,1,0,0,0,0,1,0,,
8409503098,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352626,,B43,,611310,DWIGHT V. DOWLEY GALLERY,CHESNUT HILL COLLEGE OF THE SISTERS OF ST JOSEPH,,,9601 GERMANTOWN AVENUE,PHILADELPHIA,PA,19118,19118,,,,,,2152487042,,CHESNUT HILL COLLEGE OF THE SISTERS OF ST JOSEPH,201406,9,55742530,53757627,9601 GERMANTOWN AVE,PHILADELPHIA,PA,194111,211583,CHESTNUT HILL COLLEGE,PHILADELPHIA,PA,-75.22657,40.08427,2,2,1,42,101,9601 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2643,19118,1,0,0,0,0,1,0,,
8409503120,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231365971,,B43,,611310,ELKINS PARK CAMPUS GALLERY,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,,,1801 NORTH BROAD STREET,PHILADELPHIA,PA,19122,19122,,,,,,,HTTP://TYLER.TEMPLE.EDU/,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,201306,9,2148727000,1404695000,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,192608,216339,TEMPLE UNIVERSITY,PHILADELPHIA,PA,-75.14631,39.97592,2,2,1,42,101,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,19122-0000,19122,1,0,0,0,0,1,0,,
8409503312,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,236391672,,,,,GILROY ROBERTS GALLERY,GILROY ROBERTS GALLERY,,,1700 SPRING GARDEN STREET,PHILADELPHIA,PA,19130,19130,,,,,,2157518042,HTTP://WWW.CCP.EDU/CAMPUS-LIFE/ART-AROUND-COLLEGE/GILROY-ROBERTS-GALLERY,,,,,,,,,,215239,COMMUNITY COLLEGE OF PHILADELPHIA,PHILADELPHIA,PA,-75.16627,39.9629,2,2,1,42,101,1700 SPRING GARDEN STREET,PHILADELPHIA,PA,19130,19130,0,0,0,0,0,1,0,,
8409503445,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352685,,B43,42250712,611310,INSTITUTE OF CONTEMPORARY ART,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,,,34TH & SPRUCE STREET,PHILADELPHIA,PA,19104,19104,,,,,,,,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,201306,9,14857041004,0,3451 WALNUT ST RM 308,PHILADELPHIA,PA,194010,215062,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PA,-75.19276,39.95298,2,2,1,42,101,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104-6205,19104,1,0,0,0,0,1,0,,
8409503554,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352654,,B43,71617880,611310,LA SALLE UNIVERSITY ART MUSEUM,LA SALLE UNIVERSITY,,,1900 WEST OLNEY AVENUE,PHILEDELPHIA,PA,19141,19141,,,,,,2159511221,,LA SALLE UNIVERSITY,201405,9,222169070,201702793,1900 W OLNEY AVE,PHILADELPHIA,PA,194403,213367,LA SALLE UNIVERSITY,PHILADELPHIA,PA,-75.15246,40.03947,2,2,1,42,101,1900 W OLNEY AVE,PHILADELPHIA,PA,19141-1108,19141,1,0,0,0,0,1,0,,
8409503751,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352256,,B40,75489666,611310,MUSEUM OF AMERICAN ART,PENNSYLVANIA ACADEMY OF THE FINE ARTS,PENNSYLVANIA ACADEMY OF THE FINE ARTS,,118 NORTH BROAD STREET,PHILADELPHIA,PA,19102,19102,,,,,,2159727600,HTTPS://WWW.PAFA.ORG/,PENNSYLVANIA ACADEMY OF THE FINE ARTS,201306,8,20260676,16622377,128 N BROAD ST,PHILADELPHIA,PA,192812,214971,PENNSYLVANIA ACADEMY OF THE FINE ARTS,PHILADELPHIA,PA,-75.16304,39.95562,2,2,1,42,101,128 N BROAD ST,PHILADELPHIA,PA,19102-1424,19102,1,0,0,0,0,1,0,,
8409503971,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231639911,,B43,,611310,ROSENWALD-WOLD GALLERY,UNIVERSITY OF THE ARTS,,,333 SOUTH BROAD STREET,PHILADELPHIA,PA,19107,19107,,,,,,2157176480,HTTP://WWW.UARTS.EDU/ABOUT/ROSENWALD-WOLF-GALLERY,UNIVERSITY OF THE ARTS,201406,9,106076848,98850858,320 S BROAD ST,PHILADELPHIA,PA,196409,215105,UNIVERSITY OF THE ARTS,PHILADELPHIA,PA,-75.16555,39.94597,2,2,1,42,101,320 S BROAD ST,PHILADELPHIA,PA,19102-4901,19102,1,0,0,0,0,1,0,,
8409504203,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231365971,,B43,,611310,TYLER GALLERY,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,,,2001 NORTH 13TH STREET,PHILADELPHIA,PA,19122,19122,,,,,,2157779000,HTTP://TYLER.TEMPLE.EDU/,TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUC,201306,9,2148727000,1404695000,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,192608,216339,TEMPLE UNIVERSITY,PHILADELPHIA,PA,-75.14631,39.97592,2,2,1,42,101,1805 N BROAD ST WACHMAN,PHILADELPHIA,PA,19122-0000,19122,1,0,0,0,0,1,0,,
8409504244,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352674,,B42,,611310,UNIVERSITY GALLERY,ST JOSEPHS UNIVERSITY,,,5600 CITY AVENUE,PHILADELPHIA,PA,19131,19131,,,,,,,,ST JOSEPHS UNIVERSITY,201405,9,310576371,307891910,5600 CITY AVE,PHILADELPHIA,PA,201011,215770,SAINT JOSEPH'S UNIVERSITY,PHILADELPHIA,PA,-75.23897,39.99525,2,2,1,42,101,5600 CITY AVE,PHILADELPHIA,PA,19131-1308,19131,1,0,0,0,0,1,0,,
8409504367,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352626,,B43,30314256,611310,WOODMERE ART MUSEUM,CHESNUT HILL COLLEGE OF THE SISTERS OF ST JOSEPH,,,9201 GERMANTOWN AVENUE,PHILADELPHIA,PA,19118,19118,,,,,,2152487183,,CHESNUT HILL COLLEGE OF THE SISTERS OF ST JOSEPH,201406,9,55742530,53757627,9601 GERMANTOWN AVE,PHILADELPHIA,PA,194111,211583,CHESTNUT HILL COLLEGE,PHILADELPHIA,PA,-75.22657,40.08427,2,2,1,42,101,9601 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2643,19118,1,0,0,0,0,1,0,,